"datetime","out","in"
"2020-02-08 11:30:00","1.0362655000e+09","5.3179820000e+09"
"2020-02-08 11:35:00","1.0119485000e+09","5.1859195000e+09"
"2020-02-08 11:40:00","9.8098356250e+08","5.1532400000e+09"
"2020-02-08 11:45:00","8.2660937500e+08","4.2554970000e+09"
"2020-02-08 11:50:00","9.3464125000e+08","4.5754390000e+09"
"2020-02-08 11:55:00","1.0253907500e+09","4.7000825000e+09"
"2020-02-08 12:00:00","1.0627711250e+09","5.1449355000e+09"
"2020-02-08 12:05:00","1.0728421250e+09","5.4481730000e+09"
"2020-02-08 12:10:00","1.0683358750e+09","5.2024770000e+09"
"2020-02-08 12:15:00","1.0893917500e+09","5.0887475000e+09"
"2020-02-08 12:20:00","1.0995722500e+09","5.4350855000e+09"
"2020-02-08 12:25:00","1.0488770000e+09","5.1767540000e+09"
"2020-02-08 12:30:00","1.1299987500e+09","5.0734445000e+09"
"2020-02-08 12:35:00","1.1253768750e+09","5.2452065000e+09"
"2020-02-08 12:40:00","1.2863241250e+09","5.8039275000e+09"
"2020-02-08 12:45:00","1.3470835000e+09","5.3814520000e+09"
"2020-02-08 12:50:00","1.1740176250e+09","4.7418625000e+09"
"2020-02-08 12:55:00","1.2268427500e+09","4.9156335000e+09"
"2020-02-08 13:00:00","1.0821215000e+09","4.3743325000e+09"
"2020-02-08 13:05:00","1.2790136250e+09","4.7596135000e+09"
"2020-02-08 13:10:00","1.1682211250e+09","4.4806100000e+09"
"2020-02-08 13:15:00","1.2199090000e+09","4.7606115000e+09"
"2020-02-08 13:20:00","1.1782276250e+09","4.3765525000e+09"
"2020-02-08 13:25:00","1.2960372500e+09","4.5983140000e+09"
"2020-02-08 13:30:00","1.2104836250e+09","4.4008380000e+09"
"2020-02-08 13:35:00","1.2763952500e+09","5.0661530000e+09"
"2020-02-08 13:40:00","1.2127650000e+09","5.5037205000e+09"
"2020-02-08 13:45:00","1.4113346250e+09","5.3154040000e+09"
"2020-02-08 13:50:00","1.2656077500e+09","5.3818960000e+09"
"2020-02-08 13:55:00","1.2049590000e+09","5.1004465000e+09"
"2020-02-08 14:00:00","1.4007241250e+09","5.4992685000e+09"
"2020-02-08 14:05:00","1.3284991250e+09","5.1287070000e+09"
"2020-02-08 14:10:00","1.0558065000e+09","4.0834882500e+09"
"2020-02-08 14:15:00","1.2194348750e+09","4.4668720000e+09"
"2020-02-08 14:20:00","1.2818778750e+09","5.1845680000e+09"
"2020-02-08 14:25:00","1.2136048750e+09","4.6998950000e+09"
"2020-02-08 14:30:00","1.4737552500e+09","5.1610115000e+09"
"2020-02-08 14:35:00","1.3369551250e+09","4.8062345000e+09"
"2020-02-08 14:40:00","1.3432587500e+09","4.7247655000e+09"
"2020-02-08 14:45:00","1.4507002500e+09","4.9892900000e+09"
"2020-02-08 14:50:00","1.3093623750e+09","4.7889355000e+09"
"2020-02-08 14:55:00","1.4281513750e+09","5.3852000000e+09"
"2020-02-08 15:00:00","1.5621896250e+09","5.2598520000e+09"
"2020-02-08 15:05:00","1.3430328750e+09","4.9515975000e+09"
"2020-02-08 15:10:00","1.3487588750e+09","4.7528360000e+09"
"2020-02-08 15:15:00","1.4446826250e+09","5.4138255000e+09"
"2020-02-08 15:20:00","1.2378747500e+09","4.5116305000e+09"
"2020-02-08 15:25:00","1.2648433750e+09","4.7695900000e+09"
"2020-02-08 15:30:00","1.4364678750e+09","5.0386565000e+09"
"2020-02-08 15:35:00","1.3420428750e+09","4.7984990000e+09"
"2020-02-08 15:40:00","1.3534600000e+09","4.8672295000e+09"
"2020-02-08 15:45:00","1.2901916250e+09","4.9310625000e+09"
"2020-02-08 15:50:00","1.3866507500e+09","5.3480710000e+09"
"2020-02-08 15:55:00","1.4672066250e+09","5.2060105000e+09"
"2020-02-08 16:00:00","1.4224731250e+09","5.2685290000e+09"
"2020-02-08 16:05:00","1.3182958750e+09","4.9753970000e+09"
"2020-02-08 16:10:00","1.2377488750e+09","4.8368035000e+09"
"2020-02-08 16:15:00","1.2465642500e+09","4.5957900000e+09"
"2020-02-08 16:20:00","1.2964708750e+09","4.7725050000e+09"
"2020-02-08 16:25:00","1.2772415000e+09","4.9370215000e+09"
"2020-02-08 16:30:00","1.2079438750e+09","4.8576590000e+09"
"2020-02-08 16:35:00","1.3565498750e+09","4.6260805000e+09"
"2020-02-08 16:40:00","1.3609545000e+09","4.8565720000e+09"
"2020-02-08 16:45:00","1.1768103750e+09","4.5695345000e+09"
"2020-02-08 16:50:00","1.0957231250e+09","4.6336690000e+09"
"2020-02-08 16:55:00","1.2920158750e+09","4.7692140000e+09"
"2020-02-08 17:00:00","1.4606968750e+09","5.3122165000e+09"
"2020-02-08 17:05:00","1.2002226250e+09","4.2649115000e+09"
"2020-02-08 17:10:00","1.3328912500e+09","4.8118345000e+09"
"2020-02-08 17:15:00","1.3001931250e+09","5.4365185000e+09"
"2020-02-08 17:20:00","1.0958096250e+09","4.8941550000e+09"
"2020-02-08 17:25:00","1.1143652500e+09","4.9090725000e+09"
"2020-02-08 17:30:00","1.0457120000e+09","4.6163380000e+09"
"2020-02-08 17:35:00","1.1989806250e+09","5.1503055000e+09"
"2020-02-08 17:40:00","1.3482732500e+09","4.9585185000e+09"
"2020-02-08 17:45:00","1.3297676250e+09","4.9620720000e+09"
"2020-02-08 17:50:00","1.3939037500e+09","5.2534470000e+09"
"2020-02-08 17:55:00","1.3977542500e+09","5.2165995000e+09"
"2020-02-08 18:00:00","1.4547770000e+09","5.0424190000e+09"
"2020-02-08 18:05:00","1.2640697500e+09","4.9958035000e+09"
"2020-02-08 18:10:00","1.3278943750e+09","4.8157240000e+09"
"2020-02-08 18:15:00","1.4775042500e+09","5.4131390000e+09"
"2020-02-08 18:20:00","1.3186406250e+09","4.6821905000e+09"
"2020-02-08 18:25:00","1.3737591250e+09","4.8725265000e+09"
"2020-02-08 18:30:00","1.3556472500e+09","4.7109725000e+09"
"2020-02-08 18:35:00","1.2337331250e+09","4.8325435000e+09"
"2020-02-08 18:40:00","1.3171496250e+09","5.1690280000e+09"
"2020-02-08 18:45:00","1.4037990000e+09","5.4921415000e+09"
"2020-02-08 18:50:00","1.2390562500e+09","5.0177035000e+09"
"2020-02-08 18:55:00","1.2767680000e+09","4.9185655000e+09"
"2020-02-08 19:00:00","1.1170183750e+09","4.6363620000e+09"
"2020-02-08 19:05:00","1.2237053750e+09","4.8860940000e+09"
"2020-02-08 19:10:00","1.0641855000e+09","4.3771690000e+09"
"2020-02-08 19:15:00","1.0413686250e+09","4.6929490000e+09"
"2020-02-08 19:20:00","1.0264020625e+09","4.8491120000e+09"
"2020-02-08 19:25:00","1.1452175000e+09","5.1504825000e+09"
"2020-02-08 19:30:00","1.2836845000e+09","5.2395690000e+09"
"2020-02-08 19:35:00","1.2700072500e+09","5.0782425000e+09"
"2020-02-08 19:40:00","1.3166097500e+09","5.4732900000e+09"
"2020-02-08 19:45:00","1.3341636250e+09","5.0962765000e+09"
"2020-02-08 19:50:00","1.2897465000e+09","5.1729170000e+09"
"2020-02-08 19:55:00","1.1787180000e+09","4.9752620000e+09"
"2020-02-08 20:00:00","1.1464178750e+09","5.3085285000e+09"
"2020-02-08 20:05:00","1.2876736250e+09","5.2054550000e+09"
"2020-02-08 20:10:00","1.2321238750e+09","5.2590740000e+09"
"2020-02-08 20:15:00","1.2319033750e+09","4.9745640000e+09"
"2020-02-08 20:20:00","1.1925960000e+09","5.0041875000e+09"
"2020-02-08 20:25:00","1.1779030000e+09","5.0871750000e+09"
"2020-02-08 20:30:00","1.2462121250e+09","4.9959395000e+09"
"2020-02-08 20:35:00","1.3505711250e+09","4.9853895000e+09"
"2020-02-08 20:40:00","1.1859847500e+09","4.7724705000e+09"
"2020-02-08 20:45:00","1.1776600000e+09","4.9253640000e+09"
"2020-02-08 20:50:00","1.1358017500e+09","5.0316065000e+09"
"2020-02-08 20:55:00","1.1276622500e+09","4.6803815000e+09"
"2020-02-08 21:00:00","1.1622813750e+09","4.6093110000e+09"
"2020-02-08 21:05:00","9.5816818750e+08","4.2403440000e+09"
"2020-02-08 21:10:00","9.9533293750e+08","4.5212555000e+09"
"2020-02-08 21:15:00","1.0148490000e+09","4.7069755000e+09"
"2020-02-08 21:20:00","1.1718265000e+09","4.9759875000e+09"
"2020-02-08 21:25:00","1.1151807500e+09","5.2389750000e+09"
"2020-02-08 21:30:00","1.0929870000e+09","4.7256375000e+09"
"2020-02-08 21:35:00","1.2320338750e+09","5.3031345000e+09"
"2020-02-08 21:40:00","9.1864462500e+08","3.9136810000e+09"
"2020-02-08 21:45:00","9.6589918750e+08","4.1806170000e+09"
"2020-02-08 21:50:00","1.0994278750e+09","4.8195645000e+09"
"2020-02-08 21:55:00","1.1244260000e+09","4.5275030000e+09"
"2020-02-08 22:00:00","1.2355500000e+09","4.4468370000e+09"
"2020-02-08 22:05:00","1.2931985000e+09","5.2297300000e+09"
"2020-02-08 22:10:00","1.1999826250e+09","5.7087580000e+09"
"2020-02-08 22:15:00","1.0344305625e+09","5.0272345000e+09"
"2020-02-08 22:20:00","7.8301687500e+08","5.0933375000e+09"
"2020-02-08 22:25:00","7.8612781250e+08","5.6178230000e+09"
"2020-02-08 22:30:00","7.9407731250e+08","6.3911945000e+09"
"2020-02-08 22:35:00","1.2461931250e+09","7.2097875000e+09"
"2020-02-08 22:40:00","1.4852398750e+09","8.8739150000e+09"
"2020-02-08 22:45:00","2.0166075000e+09","9.6681470000e+09"
"2020-02-08 22:50:00","2.0688858750e+09","8.9483440000e+09"
"2020-02-08 22:55:00","1.5819623750e+09","7.1023330000e+09"
"2020-02-08 23:00:00","1.3546843750e+09","5.9728190000e+09"
"2020-02-08 23:05:00","1.0473768750e+09","4.2227645000e+09"
"2020-02-08 23:10:00","9.1084650000e+08","3.7590650000e+09"
"2020-02-08 23:15:00","8.5505156250e+08","3.2506530000e+09"
"2020-02-08 23:20:00","8.6037193750e+08","3.3904885000e+09"
"2020-02-08 23:25:00","8.4687250000e+08","3.3635782500e+09"
"2020-02-08 23:30:00","8.8010837500e+08","3.4597402500e+09"
"2020-02-08 23:35:00","9.6375137500e+08","3.9778052500e+09"
"2020-02-08 23:40:00","9.0185456250e+08","3.5405760000e+09"
"2020-02-08 23:45:00","9.1166112500e+08","3.8008785000e+09"
"2020-02-08 23:50:00","9.1989912500e+08","3.8344567500e+09"
"2020-02-08 23:55:00","9.4069525000e+08","4.2191140000e+09"
"2020-02-09 00:00:00","9.2759975000e+08","4.5949025000e+09"
"2020-02-09 00:05:00","9.3000712500e+08","4.6011705000e+09"
"2020-02-09 00:10:00","9.6656037500e+08","4.6385080000e+09"
"2020-02-09 00:15:00","9.6614612500e+08","4.6996995000e+09"
"2020-02-09 00:20:00","1.1261990000e+09","4.9021785000e+09"
"2020-02-09 00:25:00","1.1501668750e+09","5.0719555000e+09"
"2020-02-09 00:30:00","1.1206151250e+09","4.7536185000e+09"
"2020-02-09 00:35:00","1.1688140000e+09","4.8031010000e+09"
"2020-02-09 00:40:00","1.1615266250e+09","4.7838620000e+09"
"2020-02-09 00:45:00","1.0978210000e+09","4.6954535000e+09"
"2020-02-09 00:50:00","1.1652363750e+09","4.9656370000e+09"
"2020-02-09 00:55:00","1.1460987500e+09","4.9356975000e+09"
"2020-02-09 01:00:00","1.1929021250e+09","5.0305935000e+09"
"2020-02-09 01:05:00","1.1923465000e+09","5.0406335000e+09"
"2020-02-09 01:10:00","1.1461760000e+09","4.8834535000e+09"
"2020-02-09 01:15:00","1.1695150000e+09","4.5417085000e+09"
"2020-02-09 01:20:00","9.0358437500e+08","3.3438710000e+09"
"2020-02-09 01:25:00","8.1136731250e+08","3.1112860000e+09"
"2020-02-09 01:30:00","6.3287481250e+08","2.4604262500e+09"
"2020-02-09 01:35:00","8.8240643750e+08","4.3160060000e+09"
"2020-02-09 01:40:00","9.8676331250e+08","4.9565175000e+09"
"2020-02-09 01:45:00","9.1294450000e+08","4.8595660000e+09"
"2020-02-09 01:50:00","9.5596306250e+08","4.6515470000e+09"
"2020-02-09 01:55:00","7.5125637500e+08","4.3148635000e+09"
"2020-02-09 02:00:00","9.4349987500e+08","4.2037845000e+09"
"2020-02-09 02:05:00","9.2459975000e+08","4.1724737500e+09"
"2020-02-09 02:10:00","8.4186250000e+08","4.0840037500e+09"
"2020-02-09 02:15:00","4.7659412500e+08","2.1763392500e+09"
"2020-02-09 02:20:00","3.6246618750e+08","1.4108417500e+09"
"2020-02-09 02:25:00","3.0718371875e+08","1.3855003750e+09"
"2020-02-09 02:30:00","2.7512665625e+08","1.3060270000e+09"
"2020-02-09 02:35:00","2.4881601562e+08","9.2962200000e+08"
"2020-02-09 02:40:00","2.4255950000e+08","9.3140106250e+08"
"2020-02-09 02:45:00","2.4620189062e+08","8.9408881250e+08"
"2020-02-09 02:50:00","2.3857240625e+08","8.9488087500e+08"
"2020-02-09 02:55:00","2.3646392188e+08","1.0646188750e+09"
"2020-02-09 03:00:00","2.2227571875e+08","1.0974263750e+09"
"2020-02-09 03:05:00","2.1879282812e+08","1.1042402500e+09"
"2020-02-09 03:10:00","1.8684992188e+08","8.2726637500e+08"
"2020-02-09 03:15:00","1.9160350000e+08","8.2617581250e+08"
"2020-02-09 03:20:00","1.9080037500e+08","7.0328325000e+08"
"2020-02-09 03:25:00","1.6198354688e+08","7.5194118750e+08"
"2020-02-09 03:30:00","1.7284714062e+08","7.2604193750e+08"
"2020-02-09 03:35:00","1.8383717188e+08","7.1432306250e+08"
"2020-02-09 03:40:00","1.9150173438e+08","8.0006500000e+08"
"2020-02-09 03:45:00","1.7440306250e+08","7.5993312500e+08"
"2020-02-09 03:50:00","1.7543448438e+08","5.6329793750e+08"
"2020-02-09 03:55:00","1.6775045312e+08","6.1588068750e+08"
"2020-02-09 04:00:00","1.6409720312e+08","6.9355418750e+08"
"2020-02-09 04:05:00","1.6567071875e+08","7.1856118750e+08"
"2020-02-09 04:10:00","1.3578740625e+08","5.9326350000e+08"
"2020-02-09 04:15:00","1.5572281250e+08","6.1568756250e+08"
"2020-02-09 04:20:00","1.5549831250e+08","7.6816275000e+08"
"2020-02-09 04:25:00","1.4025400000e+08","5.4092343750e+08"
"2020-02-09 04:30:00","1.2989338281e+08","5.6488275000e+08"
"2020-02-09 04:35:00","1.4990525000e+08","6.2340612500e+08"
"2020-02-09 04:40:00","1.3431178125e+08","5.8482556250e+08"
"2020-02-09 04:45:00","1.4707079688e+08","5.5956831250e+08"
"2020-02-09 04:50:00","1.4692742188e+08","4.8589453125e+08"
"2020-02-09 04:55:00","1.4588985938e+08","4.3597681250e+08"
"2020-02-09 05:00:00","1.3972114062e+08","5.3156012500e+08"
"2020-02-09 05:05:00","1.3909035938e+08","4.3517381250e+08"
"2020-02-09 05:10:00","1.2606264844e+08","4.5106753125e+08"
"2020-02-09 05:15:00","1.4382560938e+08","5.0555212500e+08"
"2020-02-09 05:20:00","1.3356704688e+08","5.1805834375e+08"
"2020-02-09 05:25:00","1.4367006250e+08","5.2275293750e+08"
"2020-02-09 05:30:00","1.2945871094e+08","4.5313506250e+08"
"2020-02-09 05:35:00","1.0285140625e+08","4.1097306250e+08"
"2020-02-09 05:40:00","1.2734496094e+08","4.9940537500e+08"
"2020-02-09 05:45:00","1.1581968750e+08","5.9756706250e+08"
"2020-02-09 05:50:00","1.3858237500e+08","6.4978650000e+08"
"2020-02-09 05:55:00","1.1639643750e+08","6.2703893750e+08"
"2020-02-09 06:00:00","1.2681022656e+08","4.9234509375e+08"
"2020-02-09 06:05:00","1.0427276562e+08","4.7334668750e+08"
"2020-02-09 06:10:00","1.1836696094e+08","4.4676768750e+08"
"2020-02-09 06:15:00","1.1444069531e+08","4.2853600000e+08"
"2020-02-09 06:20:00","1.3568926562e+08","4.6021565625e+08"
"2020-02-09 06:25:00","1.3143204688e+08","5.0278009375e+08"
"2020-02-09 06:30:00","1.3869082812e+08","4.8788190625e+08"
"2020-02-09 06:35:00","1.2272480469e+08","6.3540412500e+08"
"2020-02-09 06:40:00","1.2725004688e+08","6.2823756250e+08"
"2020-02-09 06:45:00","1.4094229688e+08","4.5673453125e+08"
"2020-02-09 06:50:00","1.6228907812e+08","5.7739606250e+08"
"2020-02-09 06:55:00","1.5843118750e+08","6.1985281250e+08"
"2020-02-09 07:00:00","2.7234506250e+08","1.0602818750e+09"
"2020-02-09 07:05:00","7.4199800000e+08","3.5546965000e+09"
"2020-02-09 07:10:00","7.6461531250e+08","3.6696590000e+09"
"2020-02-09 07:15:00","8.1832925000e+08","4.2293115000e+09"
"2020-02-09 07:20:00","8.1711087500e+08","4.5387970000e+09"
"2020-02-09 07:25:00","8.1224356250e+08","4.5613840000e+09"
"2020-02-09 07:30:00","9.0375250000e+08","4.8053495000e+09"
"2020-02-09 07:35:00","8.9133231250e+08","5.1264630000e+09"
"2020-02-09 07:40:00","8.6583862500e+08","4.9239130000e+09"
"2020-02-09 07:45:00","9.6076100000e+08","5.4768590000e+09"
"2020-02-09 07:50:00","9.6732087500e+08","5.8478565000e+09"
"2020-02-09 07:55:00","7.1413293750e+08","4.1997535000e+09"
"2020-02-09 08:00:00","5.3517556250e+08","2.4377847500e+09"
"2020-02-09 08:05:00","7.7761068750e+08","4.3864610000e+09"
"2020-02-09 08:10:00","9.1672725000e+08","5.0624670000e+09"
"2020-02-09 08:15:00","8.3529156250e+08","5.2715705000e+09"
"2020-02-09 08:20:00","8.9770181250e+08","5.5565955000e+09"
"2020-02-09 08:25:00","9.2447200000e+08","5.4539405000e+09"
"2020-02-09 08:30:00","8.8479550000e+08","5.2813745000e+09"
"2020-02-09 08:35:00","8.1880218750e+08","5.5553455000e+09"
"2020-02-09 08:40:00","8.5344775000e+08","5.5782815000e+09"
"2020-02-09 08:45:00","8.7444318750e+08","5.4514775000e+09"
"2020-02-09 08:50:00","8.5957262500e+08","5.1923375000e+09"
"2020-02-09 08:55:00","8.4721493750e+08","5.0887670000e+09"
"2020-02-09 09:00:00","8.4383856250e+08","5.1159980000e+09"
"2020-02-09 09:05:00","8.1795062500e+08","4.8843045000e+09"
"2020-02-09 09:10:00","8.7737418750e+08","5.1727570000e+09"
"2020-02-09 09:15:00","9.1906918750e+08","5.3221870000e+09"
"2020-02-09 09:20:00","9.2190387500e+08","5.3580495000e+09"
"2020-02-09 09:25:00","9.3400425000e+08","5.7248850000e+09"
"2020-02-09 09:30:00","9.0495206250e+08","5.3338640000e+09"
"2020-02-09 09:35:00","9.3364693750e+08","4.9567765000e+09"
"2020-02-09 09:40:00","8.8001025000e+08","4.5209800000e+09"
"2020-02-09 09:45:00","9.4854462500e+08","4.3148185000e+09"
"2020-02-09 09:50:00","8.5490668750e+08","4.2247800000e+09"
"2020-02-09 09:55:00","9.6347825000e+08","4.2987135000e+09"
"2020-02-09 10:00:00","9.0842993750e+08","4.6730625000e+09"
"2020-02-09 10:05:00","9.3626081250e+08","4.5159495000e+09"
"2020-02-09 10:10:00","9.3142950000e+08","4.2035260000e+09"
"2020-02-09 10:15:00","9.1728631250e+08","4.5307205000e+09"
"2020-02-09 10:20:00","1.0180244375e+09","4.9301930000e+09"
"2020-02-09 10:25:00","1.0065736250e+09","5.0231205000e+09"
"2020-02-09 10:30:00","9.9675618750e+08","4.9868110000e+09"
"2020-02-09 10:35:00","1.0410316875e+09","4.8146740000e+09"
"2020-02-09 10:40:00","9.6001031250e+08","4.5486250000e+09"
"2020-02-09 10:45:00","1.0609640000e+09","4.9058875000e+09"
"2020-02-09 10:50:00","1.0612703750e+09","5.2650750000e+09"
"2020-02-09 10:55:00","1.1319698750e+09","5.4803020000e+09"
"2020-02-09 11:00:00","1.0011858750e+09","4.9448655000e+09"
"2020-02-09 11:05:00","9.9916037500e+08","4.9131275000e+09"
"2020-02-09 11:10:00","9.8714775000e+08","4.7843670000e+09"
"2020-02-09 11:15:00","9.2398518750e+08","4.5168810000e+09"
"2020-02-09 11:20:00","1.0675665000e+09","4.9355010000e+09"
"2020-02-09 11:25:00","1.4891103750e+09","5.6583390000e+09"
"2020-02-09 11:30:00","1.2536268750e+09","5.2345870000e+09"
"2020-02-09 11:35:00","1.2954081250e+09","5.3307460000e+09"
"2020-02-09 11:40:00","1.2331220000e+09","5.2293950000e+09"
"2020-02-09 11:45:00","9.0304475000e+08","3.8923067500e+09"
"2020-02-09 11:50:00","1.0095315000e+09","3.6444865000e+09"
"2020-02-09 11:55:00","1.0965611250e+09","4.4128115000e+09"
"2020-02-09 12:00:00","9.7927168750e+08","4.4106915000e+09"
"2020-02-09 12:05:00","1.0045044375e+09","4.0890265000e+09"
"2020-02-09 12:10:00","1.0830021250e+09","4.6450545000e+09"
"2020-02-09 12:15:00","1.1325615000e+09","4.9347590000e+09"
"2020-02-09 12:20:00","1.0811817500e+09","4.6158135000e+09"
"2020-02-09 12:25:00","1.4090178750e+09","5.6883125000e+09"
"2020-02-09 12:30:00","1.2910365000e+09","5.2384875000e+09"
"2020-02-09 12:35:00","1.1210050000e+09","5.0280580000e+09"
"2020-02-09 12:40:00","1.1358651250e+09","4.7913845000e+09"
"2020-02-09 12:45:00","9.7876881250e+08","4.3794325000e+09"
"2020-02-09 12:50:00","1.0376825625e+09","4.7297365000e+09"
"2020-02-09 12:55:00","1.1461290000e+09","4.7445990000e+09"
"2020-02-09 13:00:00","1.1911725000e+09","4.3379055000e+09"
"2020-02-09 13:05:00","1.2501151250e+09","4.9792990000e+09"
"2020-02-09 13:10:00","1.1500047500e+09","5.4078150000e+09"
"2020-02-09 13:15:00","1.2876128750e+09","5.2551910000e+09"
"2020-02-09 13:20:00","1.3922271250e+09","5.3358220000e+09"
"2020-02-09 13:25:00","1.2593426250e+09","5.1623375000e+09"
"2020-02-09 13:30:00","1.4217422500e+09","5.4599780000e+09"
"2020-02-09 13:35:00","1.2279462500e+09","4.8278135000e+09"
"2020-02-09 13:40:00","1.2303192500e+09","5.0807200000e+09"
"2020-02-09 13:45:00","1.2771043750e+09","5.2790995000e+09"
"2020-02-09 13:50:00","1.2037645000e+09","4.9032615000e+09"
"2020-02-09 13:55:00","9.4207725000e+08","4.1173955000e+09"
"2020-02-09 14:00:00","1.0984948750e+09","4.4542775000e+09"
"2020-02-09 14:05:00","1.1509748750e+09","4.7310855000e+09"
"2020-02-09 14:10:00","1.2118037500e+09","4.9043530000e+09"
"2020-02-09 14:15:00","1.1955965000e+09","5.0374600000e+09"
"2020-02-09 14:20:00","1.1456630000e+09","5.0079915000e+09"
"2020-02-09 14:25:00","1.0932397500e+09","4.7278525000e+09"
"2020-02-09 14:30:00","1.2255181250e+09","5.0478645000e+09"
"2020-02-09 14:35:00","1.1834935000e+09","5.2890635000e+09"
"2020-02-09 14:40:00","1.1567765000e+09","5.0245010000e+09"
"2020-02-09 14:45:00","1.2987078750e+09","4.9278560000e+09"
"2020-02-09 14:50:00","1.3603095000e+09","5.3643875000e+09"
"2020-02-09 14:55:00","1.3935277500e+09","5.5169560000e+09"
"2020-02-09 15:00:00","1.4125701250e+09","5.7381035000e+09"
"2020-02-09 15:05:00","1.3131957500e+09","4.9347800000e+09"
"2020-02-09 15:10:00","1.1864592500e+09","5.0355985000e+09"
"2020-02-09 15:15:00","1.2217606250e+09","4.8611535000e+09"
"2020-02-09 15:20:00","1.2415353750e+09","4.6969460000e+09"
"2020-02-09 15:25:00","1.3669038750e+09","5.2733175000e+09"
"2020-02-09 15:30:00","1.4362097500e+09","5.2405940000e+09"
"2020-02-09 15:35:00","1.3808745000e+09","5.0569125000e+09"
"2020-02-09 15:40:00","1.3415495000e+09","5.0225660000e+09"
"2020-02-09 15:45:00","1.2233905000e+09","4.7621770000e+09"
"2020-02-09 15:50:00","1.2261886250e+09","5.0981175000e+09"
"2020-02-09 15:55:00","1.2739832500e+09","5.2410040000e+09"
"2020-02-09 16:00:00","1.2661672500e+09","5.5577130000e+09"
"2020-02-09 16:05:00","1.2374975000e+09","5.5575855000e+09"
"2020-02-09 16:10:00","1.4094603750e+09","5.8202720000e+09"
"2020-02-09 16:15:00","1.1908790000e+09","5.0938515000e+09"
"2020-02-09 16:20:00","1.1854063750e+09","4.8304640000e+09"
"2020-02-09 16:25:00","1.2050051250e+09","5.3550755000e+09"
"2020-02-09 16:30:00","1.1197872500e+09","4.8948520000e+09"
"2020-02-09 16:35:00","1.1701376250e+09","5.0037745000e+09"
"2020-02-09 16:40:00","1.2196530000e+09","4.9061755000e+09"
"2020-02-09 16:45:00","1.2917483750e+09","4.8348780000e+09"
"2020-02-09 16:50:00","1.1535187500e+09","5.0072570000e+09"
"2020-02-09 16:55:00","1.0663718750e+09","5.0885660000e+09"
"2020-02-09 17:00:00","1.1492641250e+09","5.0260765000e+09"
"2020-02-09 17:05:00","1.2492020000e+09","5.5362715000e+09"
"2020-02-09 17:10:00","1.3004440000e+09","5.1822490000e+09"
"2020-02-09 17:15:00","1.1292058750e+09","4.7077500000e+09"
"2020-02-09 17:20:00","1.1020555000e+09","4.5477000000e+09"
"2020-02-09 17:25:00","1.1644368750e+09","4.7193240000e+09"
"2020-02-09 17:30:00","1.2380296250e+09","4.6394170000e+09"
"2020-02-09 17:35:00","1.2658705000e+09","5.0555210000e+09"
"2020-02-09 17:40:00","1.1974172500e+09","5.1767920000e+09"
"2020-02-09 17:45:00","1.0988178750e+09","4.9713595000e+09"
"2020-02-09 17:50:00","1.1185462500e+09","4.6463650000e+09"
"2020-02-09 17:55:00","1.2399766250e+09","4.8117295000e+09"
"2020-02-09 18:00:00","1.1961592500e+09","4.6272730000e+09"
"2020-02-09 18:05:00","1.0912792500e+09","5.1871575000e+09"
"2020-02-09 18:10:00","1.1795340000e+09","5.2527035000e+09"
"2020-02-09 18:15:00","1.1521506250e+09","5.0586355000e+09"
"2020-02-09 18:20:00","1.0998496250e+09","4.7307440000e+09"
"2020-02-09 18:25:00","1.2088535000e+09","5.4305270000e+09"
"2020-02-09 18:30:00","1.1951218750e+09","5.7858475000e+09"
"2020-02-09 18:35:00","1.3096266250e+09","5.6729425000e+09"
"2020-02-09 18:40:00","1.3856105000e+09","5.4274585000e+09"
"2020-02-09 18:45:00","1.1329692500e+09","4.9057810000e+09"
"2020-02-09 18:50:00","1.2690796250e+09","5.2454065000e+09"
"2020-02-09 18:55:00","1.1438733750e+09","4.7874725000e+09"
"2020-02-09 19:00:00","1.0769802500e+09","4.9833575000e+09"
"2020-02-09 19:05:00","8.7865868750e+08","3.8313572500e+09"
"2020-02-09 19:10:00","9.9101043750e+08","3.7404370000e+09"
"2020-02-09 19:15:00","1.1403350000e+09","4.6563145000e+09"
"2020-02-09 19:20:00","1.2087142500e+09","4.8507320000e+09"
"2020-02-09 19:25:00","1.1983753750e+09","4.9399675000e+09"
"2020-02-09 19:30:00","1.2107527500e+09","4.8435895000e+09"
"2020-02-09 19:35:00","1.1687302500e+09","4.5568220000e+09"
"2020-02-09 19:40:00","1.1911015000e+09","4.7250540000e+09"
"2020-02-09 19:45:00","1.2691648750e+09","4.9057165000e+09"
"2020-02-09 19:50:00","1.3216435000e+09","4.6148555000e+09"
"2020-02-09 19:55:00","1.3512728750e+09","5.0870190000e+09"
"2020-02-09 20:00:00","1.3220271250e+09","5.1907930000e+09"
"2020-02-09 20:05:00","1.3445880000e+09","5.0436670000e+09"
"2020-02-09 20:10:00","1.3534957500e+09","4.9946635000e+09"
"2020-02-09 20:15:00","1.3910885000e+09","5.4548700000e+09"
"2020-02-09 20:20:00","1.5970428750e+09","5.7821245000e+09"
"2020-02-09 20:25:00","1.3210867500e+09","4.8667030000e+09"
"2020-02-09 20:30:00","1.4137148750e+09","5.3418940000e+09"
"2020-02-09 20:35:00","1.4571637500e+09","5.2994990000e+09"
"2020-02-09 20:40:00","1.3848422500e+09","5.3718275000e+09"
