"datetime","out","in"
"2020-02-13 14:15:00","1.4369728750e+09","7.9372510000e+09"
"2020-02-13 14:20:00","1.4651040000e+09","7.6303110000e+09"
"2020-02-13 14:25:00","1.5140075000e+09","7.7833345000e+09"
"2020-02-13 14:30:00","1.4827660000e+09","8.2284485000e+09"
"2020-02-13 14:35:00","1.4585556250e+09","8.0678820000e+09"
"2020-02-13 14:40:00","1.3207533750e+09","7.2441390000e+09"
"2020-02-13 14:45:00","1.3435880000e+09","6.9365200000e+09"
"2020-02-13 14:50:00","1.2740023750e+09","6.9013355000e+09"
"2020-02-13 14:55:00","1.3262802500e+09","7.0309110000e+09"
"2020-02-13 15:00:00","1.4337707500e+09","7.4571410000e+09"
"2020-02-13 15:05:00","1.3652717500e+09","7.0471230000e+09"
"2020-02-13 15:10:00","1.4418372500e+09","7.2861485000e+09"
"2020-02-13 15:15:00","1.4832891250e+09","7.1702780000e+09"
"2020-02-13 15:20:00","1.4536926250e+09","7.2645875000e+09"
"2020-02-13 15:25:00","1.4965690000e+09","7.7505570000e+09"
"2020-02-13 15:30:00","1.4244862500e+09","7.7071345000e+09"
"2020-02-13 15:35:00","1.5398220000e+09","7.7921715000e+09"
"2020-02-13 15:40:00","1.5222233750e+09","7.7295315000e+09"
"2020-02-13 15:45:00","1.5469042500e+09","7.8602710000e+09"
"2020-02-13 15:50:00","1.4790717500e+09","7.5714460000e+09"
"2020-02-13 15:55:00","1.4426637500e+09","7.1708080000e+09"
"2020-02-13 16:00:00","1.4737173750e+09","7.0456610000e+09"
"2020-02-13 16:05:00","1.3910326250e+09","7.1989285000e+09"
"2020-02-13 16:10:00","1.4766208750e+09","7.4590740000e+09"
"2020-02-13 16:15:00","1.5326798750e+09","7.6441745000e+09"
"2020-02-13 16:20:00","1.5390857500e+09","7.5848835000e+09"
"2020-02-13 16:25:00","1.5317456250e+09","7.3657810000e+09"
"2020-02-13 16:30:00","1.5786603750e+09","7.3960440000e+09"
"2020-02-13 16:35:00","1.5014765000e+09","7.4257790000e+09"
"2020-02-13 16:40:00","1.4824112500e+09","7.1326800000e+09"
"2020-02-13 16:45:00","1.3855940000e+09","6.7715930000e+09"
"2020-02-13 16:50:00","1.5385367500e+09","6.9812200000e+09"
"2020-02-13 16:55:00","1.5230402500e+09","6.9927305000e+09"
"2020-02-13 17:00:00","1.3987141250e+09","6.9064390000e+09"
"2020-02-13 17:05:00","1.4571738750e+09","6.9997700000e+09"
"2020-02-13 17:10:00","1.4930872500e+09","7.3318155000e+09"
"2020-02-13 17:15:00","1.4505900000e+09","7.6839105000e+09"
"2020-02-13 17:20:00","1.4424915000e+09","7.5722540000e+09"
"2020-02-13 17:25:00","1.3710455000e+09","7.3471080000e+09"
"2020-02-13 17:30:00","1.4424626250e+09","7.1620320000e+09"
"2020-02-13 17:35:00","1.5409102500e+09","7.7782400000e+09"
"2020-02-13 17:40:00","1.4621815000e+09","7.7745840000e+09"
"2020-02-13 17:45:00","1.4609806250e+09","7.6107650000e+09"
"2020-02-13 17:50:00","1.4733926250e+09","7.7083660000e+09"
"2020-02-13 17:55:00","1.4913757500e+09","7.5901790000e+09"
"2020-02-13 18:00:00","1.5158132500e+09","7.6407640000e+09"
"2020-02-13 18:05:00","1.5146831250e+09","7.5766830000e+09"
"2020-02-13 18:10:00","1.3880580000e+09","7.2528220000e+09"
"2020-02-13 18:15:00","1.4511283750e+09","7.5726170000e+09"
"2020-02-13 18:20:00","1.4300938750e+09","7.2885200000e+09"
"2020-02-13 18:25:00","1.4925745000e+09","7.2468285000e+09"
"2020-02-13 18:30:00","1.4959267500e+09","7.4238120000e+09"
"2020-02-13 18:35:00","1.4841443750e+09","7.4818950000e+09"
"2020-02-13 18:40:00","1.6798846250e+09","8.2888785000e+09"
"2020-02-13 18:45:00","1.5955993750e+09","7.9146680000e+09"
"2020-02-13 18:50:00","1.6190936250e+09","8.0154065000e+09"
"2020-02-13 18:55:00","1.6115865000e+09","7.4928665000e+09"
"2020-02-13 19:00:00","1.5666585000e+09","7.4461050000e+09"
"2020-02-13 19:05:00","1.4295995000e+09","6.9390025000e+09"
"2020-02-13 19:10:00","1.4921028750e+09","6.5567820000e+09"
"2020-02-13 19:15:00","1.4783221250e+09","6.7931925000e+09"
"2020-02-13 19:20:00","1.5222913750e+09","7.0880940000e+09"
"2020-02-13 19:25:00","1.4994531250e+09","6.6929965000e+09"
"2020-02-13 19:30:00","1.4903486250e+09","6.8599385000e+09"
"2020-02-13 19:35:00","1.5155577500e+09","6.9407845000e+09"
"2020-02-13 19:40:00","1.7048922500e+09","7.4737700000e+09"
"2020-02-13 19:45:00","1.7865480000e+09","7.4919765000e+09"
"2020-02-13 19:50:00","1.6873442500e+09","7.2203095000e+09"
"2020-02-13 19:55:00","1.6896621250e+09","7.5993430000e+09"
"2020-02-13 20:00:00","1.7763011250e+09","7.9693535000e+09"
"2020-02-13 20:05:00","1.7609721250e+09","7.5750770000e+09"
"2020-02-13 20:10:00","1.6484092500e+09","7.3004680000e+09"
"2020-02-13 20:15:00","1.6643712500e+09","6.9204690000e+09"
"2020-02-13 20:20:00","1.6783416250e+09","6.8021545000e+09"
"2020-02-13 20:25:00","1.6886357500e+09","7.3380225000e+09"
"2020-02-13 20:30:00","1.6573357500e+09","7.4025725000e+09"
"2020-02-13 20:35:00","1.6837173750e+09","7.0835525000e+09"
"2020-02-13 20:40:00","1.7373991250e+09","8.1190190000e+09"
"2020-02-13 20:45:00","1.7359235000e+09","8.1605010000e+09"
"2020-02-13 20:50:00","1.7117433750e+09","7.9801570000e+09"
"2020-02-13 20:55:00","1.6390027500e+09","7.7470350000e+09"
"2020-02-13 21:00:00","1.7394065000e+09","7.7322900000e+09"
"2020-02-13 21:05:00","1.6950830000e+09","7.3849735000e+09"
"2020-02-13 21:10:00","1.5687438750e+09","7.1072405000e+09"
"2020-02-13 21:15:00","1.5551342500e+09","7.0044120000e+09"
"2020-02-13 21:20:00","1.6583472500e+09","7.0818810000e+09"
"2020-02-13 21:25:00","1.5559517500e+09","7.4462380000e+09"
"2020-02-13 21:30:00","1.7038668750e+09","7.6179155000e+09"
"2020-02-13 21:35:00","1.6818775000e+09","7.3726680000e+09"
"2020-02-13 21:40:00","1.6663620000e+09","7.6132335000e+09"
"2020-02-13 21:45:00","1.5714977500e+09","7.5575650000e+09"
"2020-02-13 21:50:00","1.6013930000e+09","7.6918205000e+09"
"2020-02-13 21:55:00","1.6004492500e+09","7.4677950000e+09"
"2020-02-13 22:00:00","1.5334755000e+09","6.9873820000e+09"
"2020-02-13 22:05:00","1.4626337500e+09","6.7877320000e+09"
"2020-02-13 22:10:00","1.5168252500e+09","6.8872200000e+09"
"2020-02-13 22:15:00","1.6841166250e+09","7.0659460000e+09"
"2020-02-13 22:20:00","1.7287305000e+09","7.2732705000e+09"
"2020-02-13 22:25:00","1.5884217500e+09","8.0777890000e+09"
"2020-02-13 22:30:00","1.5305965000e+09","7.5510285000e+09"
"2020-02-13 22:35:00","1.4197102500e+09","7.3340610000e+09"
"2020-02-13 22:40:00","1.3334908750e+09","7.1250155000e+09"
"2020-02-13 22:45:00","1.3238087500e+09","7.0811035000e+09"
"2020-02-13 22:50:00","1.3335222500e+09","7.0978510000e+09"
"2020-02-13 22:55:00","1.2115368750e+09","7.1284435000e+09"
"2020-02-13 23:00:00","1.2211017500e+09","6.9484015000e+09"
"2020-02-13 23:05:00","1.2813868750e+09","7.5644245000e+09"
"2020-02-13 23:10:00","1.2732756250e+09","7.3831045000e+09"
"2020-02-13 23:15:00","1.2677712500e+09","7.5759135000e+09"
"2020-02-13 23:20:00","1.2283022500e+09","7.8088075000e+09"
"2020-02-13 23:25:00","1.1902293750e+09","7.4058620000e+09"
"2020-02-13 23:30:00","1.2436177500e+09","7.3811230000e+09"
"2020-02-13 23:35:00","1.1960378750e+09","7.3901490000e+09"
"2020-02-13 23:40:00","1.0253020000e+09","6.7093905000e+09"
"2020-02-13 23:45:00","6.5851318750e+08","2.8574022500e+09"
"2020-02-13 23:50:00","5.7771025000e+08","2.7119552500e+09"
"2020-02-13 23:55:00","6.0306712500e+08","2.9752272500e+09"
"2020-02-14 00:00:00","7.3053931250e+08","3.4718687500e+09"
"2020-02-14 00:05:00","9.2740031250e+08","4.9130745000e+09"
"2020-02-14 00:10:00","1.0041970625e+09","4.9600035000e+09"
"2020-02-14 00:15:00","1.0626835000e+09","5.8098415000e+09"
"2020-02-14 00:20:00","1.0530147500e+09","5.2653220000e+09"
"2020-02-14 00:25:00","1.2662491250e+09","5.7829860000e+09"
"2020-02-14 00:30:00","1.0989152500e+09","5.4507230000e+09"
"2020-02-14 00:35:00","1.0241476250e+09","5.4062875000e+09"
"2020-02-14 00:40:00","9.7515093750e+08","5.3068450000e+09"
"2020-02-14 00:45:00","1.0055051875e+09","5.3622465000e+09"
"2020-02-14 00:50:00","9.2916168750e+08","4.4634285000e+09"
"2020-02-14 00:55:00","9.5303581250e+08","5.0254985000e+09"
"2020-02-14 01:00:00","9.6136243750e+08","4.6853685000e+09"
"2020-02-14 01:05:00","1.0000796250e+09","5.9561060000e+09"
"2020-02-14 01:10:00","9.1615743750e+08","5.6278950000e+09"
"2020-02-14 01:15:00","6.6223993750e+08","4.1147282500e+09"
"2020-02-14 01:20:00","4.8022015625e+08","2.8291995000e+09"
"2020-02-14 01:25:00","4.1753734375e+08","2.0121017500e+09"
"2020-02-14 01:30:00","4.1690421875e+08","1.8116211250e+09"
"2020-02-14 01:35:00","3.7724375000e+08","1.8231687500e+09"
"2020-02-14 01:40:00","3.7854175000e+08","1.5689311250e+09"
"2020-02-14 01:45:00","3.4377156250e+08","1.5024960000e+09"
"2020-02-14 01:50:00","3.1387806250e+08","1.3798353750e+09"
"2020-02-14 01:55:00","3.4548990625e+08","1.4274916250e+09"
"2020-02-14 02:00:00","3.3242684375e+08","1.5066110000e+09"
"2020-02-14 02:05:00","3.3287356250e+08","1.6178976250e+09"
"2020-02-14 02:10:00","2.9644996875e+08","1.5880000000e+09"
"2020-02-14 02:15:00","3.2646318750e+08","1.4177543750e+09"
"2020-02-14 02:20:00","2.9379193750e+08","1.2804677500e+09"
"2020-02-14 02:25:00","2.6928578125e+08","1.1824572500e+09"
"2020-02-14 02:30:00","3.0311559375e+08","1.1403006250e+09"
"2020-02-14 02:35:00","2.6916493750e+08","1.1262920000e+09"
"2020-02-14 02:40:00","2.5597507812e+08","1.0387774375e+09"
"2020-02-14 02:45:00","2.5666582812e+08","8.5495425000e+08"
"2020-02-14 02:50:00","2.1613128125e+08","1.0492816250e+09"
"2020-02-14 02:55:00","2.6557478125e+08","1.0784963750e+09"
"2020-02-14 03:00:00","2.4188789062e+08","1.0703083750e+09"
"2020-02-14 03:05:00","2.4156234375e+08","9.5077218750e+08"
"2020-02-14 03:10:00","2.0575901562e+08","9.0260256250e+08"
"2020-02-14 03:15:00","2.1694803125e+08","8.7737406250e+08"
"2020-02-14 03:20:00","2.4525526562e+08","9.2948437500e+08"
"2020-02-14 03:25:00","2.2712575000e+08","8.4263293750e+08"
"2020-02-14 03:30:00","2.0451282812e+08","9.4666968750e+08"
"2020-02-14 03:35:00","2.0168789062e+08","7.6622512500e+08"
"2020-02-14 03:40:00","2.2253845312e+08","8.0732681250e+08"
"2020-02-14 03:45:00","2.1797620312e+08","8.6009718750e+08"
"2020-02-14 03:50:00","1.9149840625e+08","7.5368775000e+08"
"2020-02-14 03:55:00","1.9544995312e+08","5.9238031250e+08"
"2020-02-14 04:00:00","2.0500817188e+08","8.0260331250e+08"
"2020-02-14 04:05:00","1.9772196875e+08","8.5115018750e+08"
"2020-02-14 04:10:00","1.7163131250e+08","8.1903168750e+08"
"2020-02-14 04:15:00","1.8569934375e+08","6.8477775000e+08"
"2020-02-14 04:20:00","1.6865304688e+08","6.9227750000e+08"
"2020-02-14 04:25:00","1.6632534375e+08","6.8188531250e+08"
"2020-02-14 04:30:00","1.7898126562e+08","6.5408156250e+08"
"2020-02-14 04:35:00","1.7321801562e+08","6.6187412500e+08"
"2020-02-14 04:40:00","1.7147651562e+08","6.1430575000e+08"
"2020-02-14 04:45:00","1.7083557812e+08","5.9844806250e+08"
"2020-02-14 04:50:00","1.8011534375e+08","7.3159450000e+08"
"2020-02-14 04:55:00","1.5680626562e+08","6.1117000000e+08"
"2020-02-14 05:00:00","1.5608442188e+08","6.8622812500e+08"
"2020-02-14 05:05:00","1.4688025000e+08","5.8397031250e+08"
"2020-02-14 05:10:00","1.7483443750e+08","6.6428375000e+08"
"2020-02-14 05:15:00","1.5973395312e+08","7.2415037500e+08"
"2020-02-14 05:20:00","1.5205628125e+08","6.5848800000e+08"
"2020-02-14 05:25:00","1.3968087500e+08","5.7889025000e+08"
"2020-02-14 05:30:00","1.4626115625e+08","7.0922187500e+08"
"2020-02-14 05:35:00","1.5434723438e+08","6.7862775000e+08"
"2020-02-14 05:40:00","1.8497346875e+08","5.4637800000e+08"
"2020-02-14 05:45:00","1.6023795312e+08","5.0711668750e+08"
"2020-02-14 05:50:00","1.6831200000e+08","4.7562009375e+08"
"2020-02-14 05:55:00","1.3699729688e+08","4.8289128125e+08"
"2020-02-14 06:00:00","1.5484031250e+08","5.6521668750e+08"
"2020-02-14 06:05:00","1.5179301562e+08","5.6750768750e+08"
"2020-02-14 06:10:00","1.5898060938e+08","5.6621168750e+08"
"2020-02-14 06:15:00","1.5120804688e+08","5.9304806250e+08"
"2020-02-14 06:20:00","1.6964685938e+08","5.8620800000e+08"
"2020-02-14 06:25:00","1.3863051562e+08","5.8300581250e+08"
"2020-02-14 06:30:00","1.3417201562e+08","6.6532237500e+08"
"2020-02-14 06:35:00","1.7861576562e+08","7.5170956250e+08"
"2020-02-14 06:40:00","1.5642773438e+08","8.0510412500e+08"
"2020-02-14 06:45:00","1.7233362500e+08","7.8504106250e+08"
"2020-02-14 06:50:00","1.8533131250e+08","9.9593437500e+08"
"2020-02-14 06:55:00","1.6734179688e+08","1.0304870000e+09"
"2020-02-14 07:00:00","2.0363514062e+08","9.1685637500e+08"
"2020-02-14 07:05:00","1.7849573438e+08","8.9815218750e+08"
"2020-02-14 07:10:00","2.0968518750e+08","9.7018512500e+08"
"2020-02-14 07:15:00","2.0062106250e+08","8.1313156250e+08"
"2020-02-14 07:20:00","2.0925417188e+08","8.9506581250e+08"
"2020-02-14 07:25:00","6.2248293750e+08","2.7101300000e+09"
"2020-02-14 07:30:00","1.0233138125e+09","4.8224350000e+09"
"2020-02-14 07:35:00","6.2993218750e+08","3.3555997500e+09"
"2020-02-14 07:40:00","2.7073384375e+08","1.1974070000e+09"
"2020-02-14 07:45:00","2.7572578125e+08","1.3781235000e+09"
"2020-02-14 07:50:00","2.7264581250e+08","1.3600677500e+09"
"2020-02-14 07:55:00","3.0069140625e+08","1.2511461250e+09"
"2020-02-14 08:00:00","2.7766087500e+08","1.1575196250e+09"
"2020-02-14 08:05:00","2.7501781250e+08","1.2405943750e+09"
"2020-02-14 08:10:00","2.8429312500e+08","1.3662671250e+09"
"2020-02-14 08:15:00","3.1336037500e+08","1.4269666250e+09"
"2020-02-14 08:20:00","3.0759993750e+08","1.5694553750e+09"
"2020-02-14 08:25:00","3.0910834375e+08","1.4596151250e+09"
"2020-02-14 08:30:00","3.3509687500e+08","1.8130790000e+09"
"2020-02-14 08:35:00","3.2582531250e+08","1.9978488750e+09"
"2020-02-14 08:40:00","3.4595306250e+08","1.9992053750e+09"
"2020-02-14 08:45:00","4.0915231250e+08","2.2823432500e+09"
"2020-02-14 08:50:00","4.1022675000e+08","2.1752130000e+09"
"2020-02-14 08:55:00","4.1063487500e+08","2.1646830000e+09"
"2020-02-14 09:00:00","4.6621618750e+08","2.0670430000e+09"
"2020-02-14 09:05:00","4.2058125000e+08","1.9183843750e+09"
"2020-02-14 09:10:00","4.3469990625e+08","2.1589240000e+09"
"2020-02-14 09:15:00","4.3900425000e+08","2.1464500000e+09"
"2020-02-14 09:20:00","4.2711971875e+08","2.3173520000e+09"
"2020-02-14 09:25:00","4.4148725000e+08","2.3785145000e+09"
"2020-02-14 09:30:00","4.7054575000e+08","2.2888495000e+09"
"2020-02-14 09:35:00","5.5784587500e+08","2.4224060000e+09"
"2020-02-14 09:40:00","6.3996281250e+08","2.6126057500e+09"
"2020-02-14 09:45:00","5.6751262500e+08","2.3808990000e+09"
"2020-02-14 09:50:00","1.1867708750e+09","5.7226630000e+09"
"2020-02-14 09:55:00","1.4708692500e+09","8.2850465000e+09"
"2020-02-14 10:00:00","1.4819441250e+09","7.9192435000e+09"
"2020-02-14 10:05:00","1.4982581250e+09","8.0076680000e+09"
"2020-02-14 10:10:00","1.4011338750e+09","7.7875805000e+09"
"2020-02-14 10:15:00","1.3719736250e+09","7.9582425000e+09"
"2020-02-14 10:20:00","1.4184715000e+09","7.9913425000e+09"
"2020-02-14 10:25:00","1.3326983750e+09","8.0392670000e+09"
"2020-02-14 10:30:00","1.3283017500e+09","7.6011740000e+09"
"2020-02-14 10:35:00","1.2786605000e+09","7.1456420000e+09"
"2020-02-14 10:40:00","1.2767621250e+09","6.9900540000e+09"
"2020-02-14 10:45:00","1.1779777500e+09","6.8844725000e+09"
"2020-02-14 10:50:00","1.2442607500e+09","7.1937690000e+09"
"2020-02-14 10:55:00","1.3432732500e+09","7.6849490000e+09"
"2020-02-14 11:00:00","1.3069433750e+09","7.4326835000e+09"
"2020-02-14 11:05:00","1.3042461250e+09","7.1034140000e+09"
"2020-02-14 11:10:00","1.1308316250e+09","6.3854260000e+09"
"2020-02-14 11:15:00","9.4944337500e+08","4.9425580000e+09"
"2020-02-14 11:20:00","1.3068736250e+09","7.3394525000e+09"
"2020-02-14 11:25:00","1.3391053750e+09","8.0829290000e+09"
"2020-02-14 11:30:00","1.4387012500e+09","8.1139880000e+09"
"2020-02-14 11:35:00","8.9582737500e+08","4.5938760000e+09"
"2020-02-14 11:40:00","1.1845025000e+09","6.9505070000e+09"
"2020-02-14 11:45:00","1.2670298750e+09","7.1498160000e+09"
"2020-02-14 11:50:00","1.2691090000e+09","6.9595055000e+09"
"2020-02-14 11:55:00","1.1719983750e+09","7.2380320000e+09"
"2020-02-14 12:00:00","1.2044585000e+09","7.2591950000e+09"
"2020-02-14 12:05:00","1.2834438750e+09","7.2273410000e+09"
"2020-02-14 12:10:00","1.2679916250e+09","7.9850140000e+09"
"2020-02-14 12:15:00","1.2863361250e+09","7.9539275000e+09"
"2020-02-14 12:20:00","1.3889436250e+09","8.0924165000e+09"
"2020-02-14 12:25:00","1.3915615000e+09","7.8415220000e+09"
"2020-02-14 12:30:00","1.4305057500e+09","7.5014805000e+09"
"2020-02-14 12:35:00","1.2516105000e+09","6.8301705000e+09"
"2020-02-14 12:40:00","1.2356886250e+09","6.5931155000e+09"
"2020-02-14 12:45:00","1.1826658750e+09","5.9418620000e+09"
"2020-02-14 12:50:00","1.1703545000e+09","6.1173540000e+09"
"2020-02-14 12:55:00","1.2496786250e+09","6.6685025000e+09"
"2020-02-14 13:00:00","1.2674887500e+09","7.2829085000e+09"
"2020-02-14 13:05:00","1.2905418750e+09","7.4827120000e+09"
"2020-02-14 13:10:00","1.3332045000e+09","7.4482990000e+09"
"2020-02-14 13:15:00","1.4321198750e+09","7.1155245000e+09"
"2020-02-14 13:20:00","1.4367891250e+09","7.2679210000e+09"
"2020-02-14 13:25:00","1.4760143750e+09","7.4493620000e+09"
"2020-02-14 13:30:00","1.3719038750e+09","7.6149685000e+09"
"2020-02-14 13:35:00","1.4334338750e+09","7.5993270000e+09"
"2020-02-14 13:40:00","1.4041981250e+09","7.6979435000e+09"
"2020-02-14 13:45:00","1.4357076250e+09","7.7667900000e+09"
"2020-02-14 13:50:00","1.3714836250e+09","7.3890535000e+09"
"2020-02-14 13:55:00","1.4347631250e+09","8.0153595000e+09"
"2020-02-14 14:00:00","1.4558492500e+09","7.8713035000e+09"
"2020-02-14 14:05:00","1.4660363750e+09","6.9779080000e+09"
"2020-02-14 14:10:00","1.3915982500e+09","7.1121750000e+09"
"2020-02-14 14:15:00","1.4119545000e+09","7.3214660000e+09"
"2020-02-14 14:20:00","1.4253147500e+09","6.9594335000e+09"
"2020-02-14 14:25:00","1.4573178750e+09","6.9604610000e+09"
"2020-02-14 14:30:00","1.4692278750e+09","7.5515905000e+09"
"2020-02-14 14:35:00","1.5463360000e+09","7.3577275000e+09"
"2020-02-14 14:40:00","1.7795243750e+09","7.5469415000e+09"
"2020-02-14 14:45:00","1.7563316250e+09","7.7345995000e+09"
"2020-02-14 14:50:00","1.6895873750e+09","7.5259125000e+09"
"2020-02-14 14:55:00","1.6057895000e+09","7.5196720000e+09"
"2020-02-14 15:00:00","1.4954991250e+09","7.5898280000e+09"
"2020-02-14 15:05:00","1.4948660000e+09","8.0357795000e+09"
"2020-02-14 15:10:00","1.5050541250e+09","7.9960695000e+09"
"2020-02-14 15:15:00","1.5057218750e+09","7.7780305000e+09"
"2020-02-14 15:20:00","1.6321755000e+09","8.2581060000e+09"
"2020-02-14 15:25:00","1.6130257500e+09","7.8294595000e+09"
"2020-02-14 15:30:00","1.4867886250e+09","7.4771255000e+09"
"2020-02-14 15:35:00","1.2697768750e+09","6.0445425000e+09"
"2020-02-14 15:40:00","1.2449543750e+09","5.1282865000e+09"
"2020-02-14 15:45:00","1.2870551250e+09","5.6458685000e+09"
"2020-02-14 15:50:00","1.3455352500e+09","6.3570380000e+09"
"2020-02-14 15:55:00","1.4567623750e+09","6.9534725000e+09"
"2020-02-14 16:00:00","1.4072976250e+09","6.6099335000e+09"
"2020-02-14 16:05:00","2.0184330000e+09","7.1805690000e+09"
"2020-02-14 16:10:00","1.6726453750e+09","6.8775790000e+09"
"2020-02-14 16:15:00","1.6010652500e+09","6.4824485000e+09"
"2020-02-14 16:20:00","1.6590768750e+09","6.8880295000e+09"
"2020-02-14 16:25:00","1.7006428750e+09","7.0342915000e+09"
"2020-02-14 16:30:00","1.8659372500e+09","7.4239745000e+09"
"2020-02-14 16:35:00","1.7396767500e+09","7.7132075000e+09"
"2020-02-14 16:40:00","1.6391627500e+09","7.7707020000e+09"
"2020-02-14 16:45:00","1.8693621250e+09","8.0223775000e+09"
"2020-02-14 16:50:00","1.8404013750e+09","8.3359320000e+09"
"2020-02-14 16:55:00","1.8655257500e+09","8.1964170000e+09"
"2020-02-14 17:00:00","1.8602401250e+09","7.7853395000e+09"
"2020-02-14 17:05:00","1.9483470000e+09","7.8274490000e+09"
"2020-02-14 17:10:00","1.6954918750e+09","6.6090175000e+09"
"2020-02-14 17:15:00","1.6427461250e+09","6.7619435000e+09"
"2020-02-14 17:20:00","1.6249963750e+09","6.7474700000e+09"
"2020-02-14 17:25:00","1.7478747500e+09","7.2620050000e+09"
"2020-02-14 17:30:00","1.6961690000e+09","7.4895800000e+09"
"2020-02-14 17:35:00","1.7978087500e+09","7.4769675000e+09"
"2020-02-14 17:40:00","1.8394937500e+09","7.9021000000e+09"
"2020-02-14 17:45:00","1.9191432500e+09","7.6797470000e+09"
"2020-02-14 17:50:00","1.7823790000e+09","7.5597520000e+09"
"2020-02-14 17:55:00","1.5360181250e+09","7.6774625000e+09"
"2020-02-14 18:00:00","1.5838340000e+09","6.7760035000e+09"
"2020-02-14 18:05:00","1.4929498750e+09","6.7759145000e+09"
"2020-02-14 18:10:00","1.4243041250e+09","6.5492890000e+09"
"2020-02-14 18:15:00","1.5645628750e+09","6.9436605000e+09"
"2020-02-14 18:20:00","1.4950170000e+09","6.8374555000e+09"
"2020-02-14 18:25:00","1.4911680000e+09","6.7651180000e+09"
"2020-02-14 18:30:00","1.5068492500e+09","7.1939205000e+09"
"2020-02-14 18:35:00","1.5499872500e+09","7.2886255000e+09"
"2020-02-14 18:40:00","1.5406893750e+09","7.7844700000e+09"
"2020-02-14 18:45:00","1.6157075000e+09","8.1608580000e+09"
"2020-02-14 18:50:00","1.7035448750e+09","8.0121605000e+09"
"2020-02-14 18:55:00","1.6931981250e+09","7.7487115000e+09"
"2020-02-14 19:00:00","1.5560040000e+09","7.3916210000e+09"
"2020-02-14 19:05:00","1.4476723750e+09","7.0338970000e+09"
"2020-02-14 19:10:00","1.4908827500e+09","6.5768740000e+09"
"2020-02-14 19:15:00","1.4973488750e+09","6.2657525000e+09"
"2020-02-14 19:20:00","1.3230928750e+09","5.9464880000e+09"
"2020-02-14 19:25:00","1.5683320000e+09","6.7970900000e+09"
"2020-02-14 19:30:00","1.6795570000e+09","7.0770890000e+09"
"2020-02-14 19:35:00","1.6480935000e+09","7.4641510000e+09"
"2020-02-14 19:40:00","1.6524227500e+09","8.1038855000e+09"
"2020-02-14 19:45:00","1.6900196250e+09","7.6813655000e+09"
"2020-02-14 19:50:00","1.7413391250e+09","7.6548755000e+09"
"2020-02-14 19:55:00","1.7072471250e+09","7.9366640000e+09"
"2020-02-14 20:00:00","1.7652315000e+09","7.9916995000e+09"
"2020-02-14 20:05:00","1.7703132500e+09","7.8786995000e+09"
"2020-02-14 20:10:00","1.6347972500e+09","7.3365915000e+09"
"2020-02-14 20:15:00","1.5672091250e+09","6.8894335000e+09"
"2020-02-14 20:20:00","1.4422762500e+09","6.5208220000e+09"
"2020-02-14 20:25:00","1.5297197500e+09","6.2606330000e+09"
"2020-02-14 20:30:00","1.4966760000e+09","6.3993315000e+09"
"2020-02-14 20:35:00","1.6364837500e+09","6.5416360000e+09"
"2020-02-14 20:40:00","1.6037165000e+09","6.8802720000e+09"
"2020-02-14 20:45:00","1.5628036250e+09","6.6194020000e+09"
"2020-02-14 20:50:00","1.6142427500e+09","7.0550065000e+09"
"2020-02-14 20:55:00","1.5439062500e+09","7.1398750000e+09"
"2020-02-14 21:00:00","1.6442835000e+09","7.4328255000e+09"
"2020-02-14 21:05:00","1.6244916250e+09","7.1458950000e+09"
"2020-02-14 21:10:00","1.6573628750e+09","7.3583940000e+09"
"2020-02-14 21:15:00","1.6337498750e+09","7.7923415000e+09"
"2020-02-14 21:20:00","1.5767737500e+09","7.6644505000e+09"
"2020-02-14 21:25:00","1.6258846250e+09","7.5242045000e+09"
"2020-02-14 21:30:00","1.6329727500e+09","7.5834940000e+09"
"2020-02-14 21:35:00","1.5119935000e+09","7.3456280000e+09"
"2020-02-14 21:40:00","1.5557150000e+09","7.2914965000e+09"
"2020-02-14 21:45:00","1.5142331250e+09","7.0913280000e+09"
"2020-02-14 21:50:00","1.5537287500e+09","7.1417900000e+09"
"2020-02-14 21:55:00","1.5721722500e+09","7.2299405000e+09"
"2020-02-14 22:00:00","1.5046193750e+09","7.5550545000e+09"
"2020-02-14 22:05:00","1.4255026250e+09","7.7896145000e+09"
"2020-02-14 22:10:00","1.4506861250e+09","7.2039390000e+09"
"2020-02-14 22:15:00","1.4493442500e+09","7.2473460000e+09"
"2020-02-14 22:20:00","1.4551058750e+09","7.3559600000e+09"
"2020-02-14 22:25:00","1.8020718750e+09","7.5341860000e+09"
"2020-02-14 22:30:00","2.1101952500e+09","7.4249610000e+09"
"2020-02-14 22:35:00","1.9192307500e+09","6.8342700000e+09"
"2020-02-14 22:40:00","1.8554601250e+09","6.7630730000e+09"
"2020-02-14 22:45:00","1.9935231250e+09","7.2059580000e+09"
"2020-02-14 22:50:00","1.5953065000e+09","6.9026855000e+09"
"2020-02-14 22:55:00","1.5163048750e+09","7.6418050000e+09"
"2020-02-14 23:00:00","1.5182227500e+09","7.9022525000e+09"
"2020-02-14 23:05:00","1.3886767500e+09","7.6207790000e+09"
"2020-02-14 23:10:00","1.4079288750e+09","7.3702200000e+09"
"2020-02-14 23:15:00","1.3726956250e+09","7.4714865000e+09"
"2020-02-14 23:20:00","1.2473257500e+09","7.3144665000e+09"
"2020-02-14 23:25:00","1.1671185000e+09","7.0924210000e+09"
